Duration,Total_Stops,Additional_Info,Airl_Air Asia,Airl_Air India,Airl_GoAir,Airl_IndiGo,Airl_Jet Airways,Airl_Jet Airways Business,Airl_Multiple carriers,Airl_Multiple carriers Premium economy,Airl_SpiceJet,Airl_Trujet,Airl_Vistara,Airl_Vistara Premium economy,Sour_Banglore,Sour_Chennai,Sour_Delhi,Sour_Kolkata,Sour_Mumbai,Dest_Banglore,Dest_Cochin,Dest_Delhi,Dest_Hyderabad,Dest_Kolkata,Dest_New Delhi,day_sin,day_cos,month_sin,month_cos,Dep_hour_sin,Dep_hour_cos,Price
180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210294e-16,-0.8863351687216444,0.4630442405291033,7229
630,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210294e-16,0.8021526460214483,-0.5971190270631049,10877
880,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.2246467991473532e-16,-1.0,0.825362543888311,-0.5646031094018309,13942
165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210294e-16,0.1840575257535578,-0.9829154730766416,3383
865,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.554116043730452,-0.8324394332805912,10262
875,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,-0.8660254037844387,0.9944005881814616,0.1056762519413115,11201
550,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.4999999999999999,0.8660254037844387,-0.9255902221089232,0.3785270673761048,10262
1275,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.4109498817307042,0.911657937334788,10231
1090,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,-0.565152571496999,-0.8249864065124524,9134
155,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387,0.4121636152466999,-0.911109847530346,5645
805,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.4999999999999999,0.8660254037844387,-0.7536844845262299,-0.6572364093569613,14714
1595,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.9413265533656264,-0.3374971406231322,12646
500,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.3255611589364686,-0.9455209843213124,12173
90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.5944450603495627,0.8041362261619637,2227
690,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.9310358376001072,-0.3649277587472164,10529
195,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387,0.2101690541745049,-0.9776650595512728,7202
720,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.4999999999999999,-0.8660254037844387,0.6775651471942905,-0.7354627599733241,7886
90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.2989941956321476,0.9542549297636796,2017
665,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.9746307060011028,0.2238190941805272,6171
85,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.6281639877074193,0.7780809755722814,4050
435,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210294e-16,0.1182482199365047,-0.9929840675871128,8479
170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387,0.936281656596132,0.3512501381090159,4282
1440,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,-0.8660254037844387,-0.7851416980953833,0.6193161663576191,9345
1535,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.980245720961746,0.1977835345426573,6587
95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,-0.8092517642857829,0.5874619834511401,2754
175,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,-0.6156498149087941,0.7880198635838869,3919
1125,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.5955154394050386,-0.8033438625085921,10368
410,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.6166987122391229,-0.7871992748488832,11654
165,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,0.8660254037844387,-0.7240820562661391,0.6897138361620708,4239
560,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.4999999999999999,-0.8660254037844387,0.9871514017232036,-0.159787703143622,6674
750,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.3154693102727153,-0.9489357798481716,7198
315,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.6364178405665529,0.7713444964531773,5930
180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210294e-16,0.9491456322120914,-0.3148373688949731,7229
920,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,0.8660254037844387,0.4600907427347183,-0.8878718986710951,10408
1470,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.9491456322120914,-0.3148373688949731,12488
145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210294e-16,0.980245720961746,0.1977835345426573,3540
800,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.8170032826257373,0.5766330168996305,8529
830,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.629199637853865,-0.7772437299358325,13376
455,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,-0.8660254037844387,-0.9413265533656264,-0.3374971406231322,8855
800,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.4999999999999999,-0.8660254037844387,0.994258972314923,-0.1070004484629539,14781
500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.9875734934830592,-0.1571578663944826,5684
535,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210294e-16,-0.9097325555892236,0.4151947462349448,13029
1430,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,-0.9305490204467982,0.3661673395395939,15129
545,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210294e-16,0.6271272234798025,-0.7789168412420634,8576
1590,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210294e-16,0.7606437623468961,-0.6491695208516484,11087
90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210294e-16,0.4121636152466999,-0.911109847530346,5678
610,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.9925848728891395,0.1215535688972177,12557
145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.1182482199365047,-0.9929840675871128,3858
1355,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210294e-16,-0.554116043730452,-0.8324394332805912,12373
90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,1.0,1.0,6.123233995736766e-17,0.6577381223766592,-0.7532466809567944,4049
470,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,-0.9540556258204836,-0.2996295426694196,21934
150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.586922993695564,-0.8096427604020411,5510
190,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.639494461744814,-0.7687957032903545,6216
75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,0.8660254037844387,-0.9097325555892236,0.4151947462349448,2050
90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,1.0,1.0,6.123233995736766e-17,0.5858442337198134,0.8104236755038963,2754
140,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.9046909189165732,-0.4260684701194002,3850
145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.980245720961746,0.1977835345426573,3540
1545,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,0.994258972314923,-0.1070004484629539,9663
1580,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.9532541807668106,-0.3021695994811472,9190
1680,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.4999999999999999,-0.8660254037844387,-0.7536844845262299,-0.6572364093569613,12898
175,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.915717006401398,-0.4018237974377104,4632
80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,-0.3406292878185897,-0.9401976857449716,2753
1525,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.7692213554376801,-0.6389823990835883,12778
1625,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.9944005881814616,0.1056762519413115,12723
155,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.1314613849989561,-0.991321292142036,4804
170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,-0.8170032826257373,0.5766330168996305,4823
330,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.9046909189165732,-0.4260684701194002,6152
190,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.9996273555861296,-0.0272974351154399,6216
345,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.507860257337409,0.8614394691544964,6016
585,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.6476487483209827,-0.7619390387677116,11622
590,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.0545745257574624,-0.9985097000722368,10151
1325,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.996755934127876,-0.0804835870278227,12273
505,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.8170032826257373,0.5766330168996305,12410
1590,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.9929051090611756,0.1189093957608706,12547
825,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.2862597901942803,0.9581520403975178,10262
465,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210294e-16,0.1314613849989561,-0.991321292142036,14323
90,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,-0.9041227011520452,0.4272729119210922,3210
660,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.4600907427347183,-0.8878718986710951,16863
470,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,0.4999999999999999,0.8660254037844387,0.1446512350491384,-0.9894827033348076,8937
1995,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.9305490204467982,0.3661673395395939,10929
895,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210294e-16,0.3754433436858726,-0.9268453461511104,6104
360,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,-0.841547952247786,-0.5401824173994912,5511
1150,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,-0.6156498149087941,0.7880198635838869,13759
1545,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387,0.9957197078185812,0.0924243661686632,11543
575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387,0.6061608279073047,-0.7953420966544716,13067
1280,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.9532541807668106,-0.3021695994811472,10262
1580,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.9540556258204836,-0.2996295426694196,13591
1475,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,-0.9305490204467982,0.3661673395395939,10929
180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-0.8863351687216444,0.4630442405291033,7229
330,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.4999999999999999,-0.8660254037844387,0.9046909189165732,-0.4260684701194002,6451
145,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.1182482199365047,-0.9929840675871128,7295
165,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.3393768800894149,0.9406504841123376,3943
175,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,0.4999999999999999,-0.8660254037844387,-0.6156498149087941,0.7880198635838869,3573
1275,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,-0.4109498817307042,0.911657937334788,9181
1940,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210294e-16,0.3255611589364686,-0.9455209843213124,17476
965,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,-1.0,-1.8369701987210294e-16,-0.9399706612026074,0.3412552652756189,4647
575,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.4999999999999999,-0.8660254037844387,0.1446512350491384,-0.9894827033348076,6314
830,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.629199637853865,-0.7772437299358325,13376
625,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,6.123233995736766e-17,0.9929051090611756,0.1189093957608706,12284
180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210294e-16,0.8177704875523242,-0.5755444636936697,7229
630,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,0.8021526460214483,-0.5971190270631049,9627
590,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,0.8660254037844387,-0.0545745257574624,-0.9985097000722368,9258
145,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,0.6775651471942905,-0.7354627599733241,3873
140,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.4999999999999999,-0.8660254037844387,-0.3618259799987489,0.9322456544269568,3841
765,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.4999999999999999,-0.8660254037844387,0.5847644347191547,-0.8112031532776407,10486
1610,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,-0.9001003353648385,-0.4356826669447677,17234
295,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.9775248967495268,0.2108200090950263,6496
630,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.4999999999999999,-0.8660254037844387,0.8021526460214483,-0.5971190270631049,9627
1100,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,-0.9499808323430374,-0.3123082102360262,8366
505,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.4999999999999999,-0.8660254037844387,-0.8170032826257373,0.5766330168996305,15318
435,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.1182482199365047,-0.9929840675871128,9923
435,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844385,-0.5000000000000004,0.4999999999999999,0.8660254037844387,0.4121636152466999,-0.911109847530346,6077
135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210294e-16,0.1050140832503411,-0.9944707347725676,4667
645,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210294e-16,0.8021526460214483,-0.5971190270631049,8099
90,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,0.4999999999999999,0.8660254037844387,-0.3531197723474445,-0.935578124144258,2385
625,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.7623701221606186,-0.6471412495250195,15965
705,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.994258972314923,-0.1070004484629539,10844
170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0,-0.3655476301831068,-0.9307926353745578,6121
170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-0.3865250271867147,0.9222789184180182,3625
810,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.4999999999999999,-0.8660254037844387,0.9310358376001072,-0.3649277587472164,8475
715,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.4999999999999999,-0.8660254037844387,0.9532541807668106,-0.3021695994811472,12898
320,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,1.2246467991473532e-16,-1.0,0.5192870827687515,0.8545998629004804,10851
795,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,0.5847644347191547,-0.8112031532776407,5704
175,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,6.123233995736766e-17,-0.6156498149087941,0.7880198635838869,11598
645,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,1.0,0.4999999999999999,-0.8660254037844387,0.8021526460214483,-0.5971190270631049,9149
155,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.7421935553609063,0.6701855909975515,4145
540,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.4999999999999999,-0.8660254037844387,0.3754433436858726,-0.9268453461511104,6195
